config	experiment	group	mazeFile	numStartingPositions	pcSizes	minX	maxX	numX	minY	maxY	numY	traces	numEpisodes
c35	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.16	-1.05	1.05	11	-1.4386666666666665	1.4386666666666665	14	0.5	70000
c36	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.16	-1.05	1.05	11	-1.4386666666666665	1.4386666666666665	14	0.6000000000000001	70000
c37	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.16	-1.05	1.05	11	-1.4386666666666665	1.4386666666666665	14	0.7000000000000001	70000
c38	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.16	-1.05	1.05	11	-1.4386666666666665	1.4386666666666665	14	0.8	70000
c39	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.16	-1.05	1.05	11	-1.4386666666666665	1.4386666666666665	14	0.9	70000
c40	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.2	-1.04	1.04	9	-1.4384615384615385	1.4384615384615385	12	0.0	70000
c41	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.2	-1.04	1.04	9	-1.4384615384615385	1.4384615384615385	12	0.1	70000
c42	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.2	-1.04	1.04	9	-1.4384615384615385	1.4384615384615385	12	0.2	70000
c43	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.2	-1.04	1.04	9	-1.4384615384615385	1.4384615384615385	12	0.30000000000000004	70000
c44	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.2	-1.04	1.04	9	-1.4384615384615385	1.4384615384615385	12	0.4	70000
c45	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.2	-1.04	1.04	9	-1.4384615384615385	1.4384615384615385	12	0.5	70000
c46	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.2	-1.04	1.04	9	-1.4384615384615385	1.4384615384615385	12	0.6000000000000001	70000
c47	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.2	-1.04	1.04	9	-1.4384615384615385	1.4384615384615385	12	0.7000000000000001	70000
c48	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.2	-1.04	1.04	9	-1.4384615384615385	1.4384615384615385	12	0.8	70000
c49	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.2	-1.04	1.04	9	-1.4384615384615385	1.4384615384615385	12	0.9	70000
c50	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.24	-1.0050000000000001	1.0050000000000001	7	-1.392	1.392	9	0.0	70000
c51	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.24	-1.0050000000000001	1.0050000000000001	7	-1.392	1.392	9	0.1	70000
c52	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.24	-1.0050000000000001	1.0050000000000001	7	-1.392	1.392	9	0.2	70000
c53	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.24	-1.0050000000000001	1.0050000000000001	7	-1.392	1.392	9	0.30000000000000004	70000
c54	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.24	-1.0050000000000001	1.0050000000000001	7	-1.392	1.392	9	0.4	70000
c55	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.24	-1.0050000000000001	1.0050000000000001	7	-1.392	1.392	9	0.5	70000
c56	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.24	-1.0050000000000001	1.0050000000000001	7	-1.392	1.392	9	0.6000000000000001	70000
c57	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.24	-1.0050000000000001	1.0050000000000001	7	-1.392	1.392	9	0.7000000000000001	70000
c58	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.24	-1.0050000000000001	1.0050000000000001	7	-1.392	1.392	9	0.8	70000
c59	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.24	-1.0050000000000001	1.0050000000000001	7	-1.392	1.392	9	0.9	70000
c60	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.28	-0.9857142857142858	0.9857142857142858	6	-1.3844444444444446	1.3844444444444446	8	0.0	70000
c61	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.28	-0.9857142857142858	0.9857142857142858	6	-1.3844444444444446	1.3844444444444446	8	0.1	70000
c62	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.28	-0.9857142857142858	0.9857142857142858	6	-1.3844444444444446	1.3844444444444446	8	0.2	70000
