config	experiment	group	mazeFile	numStartingPositions	pcSizes	minX	maxX	numX	minY	maxY	numY	traces	numEpisodes	run_id
c0	experiments/setups/experiment_1.xml	Control	experiments/mazes/M2.xml	2	0.04	-1.084390243902439	1.084390243902439	40	-1.484	1.484	54	0.7	500	90
c0	experiments/setups/experiment_1.xml	Control	experiments/mazes/M2.xml	2	0.04	-1.084390243902439	1.084390243902439	40	-1.484	1.484	54	0.7	500	91
c0	experiments/setups/experiment_1.xml	Control	experiments/mazes/M2.xml	2	0.04	-1.084390243902439	1.084390243902439	40	-1.484	1.484	54	0.7	500	92
c0	experiments/setups/experiment_1.xml	Control	experiments/mazes/M2.xml	2	0.04	-1.084390243902439	1.084390243902439	40	-1.484	1.484	54	0.7	500	93
c0	experiments/setups/experiment_1.xml	Control	experiments/mazes/M2.xml	2	0.04	-1.084390243902439	1.084390243902439	40	-1.484	1.484	54	0.7	500	94
c0	experiments/setups/experiment_1.xml	Control	experiments/mazes/M2.xml	2	0.04	-1.084390243902439	1.084390243902439	40	-1.484	1.484	54	0.7	500	95
c0	experiments/setups/experiment_1.xml	Control	experiments/mazes/M2.xml	2	0.04	-1.084390243902439	1.084390243902439	40	-1.484	1.484	54	0.7	500	96
c0	experiments/setups/experiment_1.xml	Control	experiments/mazes/M2.xml	2	0.04	-1.084390243902439	1.084390243902439	40	-1.484	1.484	54	0.7	500	97
c0	experiments/setups/experiment_1.xml	Control	experiments/mazes/M2.xml	2	0.04	-1.084390243902439	1.084390243902439	40	-1.484	1.484	54	0.7	500	98
c0	experiments/setups/experiment_1.xml	Control	experiments/mazes/M2.xml	2	0.04	-1.084390243902439	1.084390243902439	40	-1.484	1.484	54	0.7	500	99
c1	experiments/setups/experiment_1.xml	Control	experiments/mazes/M2.xml	2	0.08	-1.0676190476190477	1.0676190476190477	20	-1.4671428571428573	1.4671428571428573	27	0.7	500	0
c1	experiments/setups/experiment_1.xml	Control	experiments/mazes/M2.xml	2	0.08	-1.0676190476190477	1.0676190476190477	20	-1.4671428571428573	1.4671428571428573	27	0.7	500	1
c1	experiments/setups/experiment_1.xml	Control	experiments/mazes/M2.xml	2	0.08	-1.0676190476190477	1.0676190476190477	20	-1.4671428571428573	1.4671428571428573	27	0.7	500	2
c1	experiments/setups/experiment_1.xml	Control	experiments/mazes/M2.xml	2	0.08	-1.0676190476190477	1.0676190476190477	20	-1.4671428571428573	1.4671428571428573	27	0.7	500	3
c1	experiments/setups/experiment_1.xml	Control	experiments/mazes/M2.xml	2	0.08	-1.0676190476190477	1.0676190476190477	20	-1.4671428571428573	1.4671428571428573	27	0.7	500	4
c1	experiments/setups/experiment_1.xml	Control	experiments/mazes/M2.xml	2	0.08	-1.0676190476190477	1.0676190476190477	20	-1.4671428571428573	1.4671428571428573	27	0.7	500	5
c1	experiments/setups/experiment_1.xml	Control	experiments/mazes/M2.xml	2	0.08	-1.0676190476190477	1.0676190476190477	20	-1.4671428571428573	1.4671428571428573	27	0.7	500	6
c1	experiments/setups/experiment_1.xml	Control	experiments/mazes/M2.xml	2	0.08	-1.0676190476190477	1.0676190476190477	20	-1.4671428571428573	1.4671428571428573	27	0.7	500	7
c1	experiments/setups/experiment_1.xml	Control	experiments/mazes/M2.xml	2	0.08	-1.0676190476190477	1.0676190476190477	20	-1.4671428571428573	1.4671428571428573	27	0.7	500	8
c1	experiments/setups/experiment_1.xml	Control	experiments/mazes/M2.xml	2	0.08	-1.0676190476190477	1.0676190476190477	20	-1.4671428571428573	1.4671428571428573	27	0.7	500	9
c1	experiments/setups/experiment_1.xml	Control	experiments/mazes/M2.xml	2	0.08	-1.0676190476190477	1.0676190476190477	20	-1.4671428571428573	1.4671428571428573	27	0.7	500	10
c1	experiments/setups/experiment_1.xml	Control	experiments/mazes/M2.xml	2	0.08	-1.0676190476190477	1.0676190476190477	20	-1.4671428571428573	1.4671428571428573	27	0.7	500	11
c1	experiments/setups/experiment_1.xml	Control	experiments/mazes/M2.xml	2	0.08	-1.0676190476190477	1.0676190476190477	20	-1.4671428571428573	1.4671428571428573	27	0.7	500	12
c1	experiments/setups/experiment_1.xml	Control	experiments/mazes/M2.xml	2	0.08	-1.0676190476190477	1.0676190476190477	20	-1.4671428571428573	1.4671428571428573	27	0.7	500	13
c1	experiments/setups/experiment_1.xml	Control	experiments/mazes/M2.xml	2	0.08	-1.0676190476190477	1.0676190476190477	20	-1.4671428571428573	1.4671428571428573	27	0.7	500	14
c1	experiments/setups/experiment_1.xml	Control	experiments/mazes/M2.xml	2	0.08	-1.0676190476190477	1.0676190476190477	20	-1.4671428571428573	1.4671428571428573	27	0.7	500	15
c1	experiments/setups/experiment_1.xml	Control	experiments/mazes/M2.xml	2	0.08	-1.0676190476190477	1.0676190476190477	20	-1.4671428571428573	1.4671428571428573	27	0.7	500	16
c1	experiments/setups/experiment_1.xml	Control	experiments/mazes/M2.xml	2	0.08	-1.0676190476190477	1.0676190476190477	20	-1.4671428571428573	1.4671428571428573	27	0.7	500	17
c1	experiments/setups/experiment_1.xml	Control	experiments/mazes/M2.xml	2	0.08	-1.0676190476190477	1.0676190476190477	20	-1.4671428571428573	1.4671428571428573	27	0.7	500	18
c1	experiments/setups/experiment_1.xml	Control	experiments/mazes/M2.xml	2	0.08	-1.0676190476190477	1.0676190476190477	20	-1.4671428571428573	1.4671428571428573	27	0.7	500	19
c1	experiments/setups/experiment_1.xml	Control	experiments/mazes/M2.xml	2	0.08	-1.0676190476190477	1.0676190476190477	20	-1.4671428571428573	1.4671428571428573	27	0.7	500	20
c1	experiments/setups/experiment_1.xml	Control	experiments/mazes/M2.xml	2	0.08	-1.0676190476190477	1.0676190476190477	20	-1.4671428571428573	1.4671428571428573	27	0.7	500	21
c1	experiments/setups/experiment_1.xml	Control	experiments/mazes/M2.xml	2	0.08	-1.0676190476190477	1.0676190476190477	20	-1.4671428571428573	1.4671428571428573	27	0.7	500	22
c1	experiments/setups/experiment_1.xml	Control	experiments/mazes/M2.xml	2	0.08	-1.0676190476190477	1.0676190476190477	20	-1.4671428571428573	1.4671428571428573	27	0.7	500	23
c1	experiments/setups/experiment_1.xml	Control	experiments/mazes/M2.xml	2	0.08	-1.0676190476190477	1.0676190476190477	20	-1.4671428571428573	1.4671428571428573	27	0.7	500	24
c1	experiments/setups/experiment_1.xml	Control	experiments/mazes/M2.xml	2	0.08	-1.0676190476190477	1.0676190476190477	20	-1.4671428571428573	1.4671428571428573	27	0.7	500	25
c1	experiments/setups/experiment_1.xml	Control	experiments/mazes/M2.xml	2	0.08	-1.0676190476190477	1.0676190476190477	20	-1.4671428571428573	1.4671428571428573	27	0.7	500	26
c1	experiments/setups/experiment_1.xml	Control	experiments/mazes/M2.xml	2	0.08	-1.0676190476190477	1.0676190476190477	20	-1.4671428571428573	1.4671428571428573	27	0.7	500	27
c1	experiments/setups/experiment_1.xml	Control	experiments/mazes/M2.xml	2	0.08	-1.0676190476190477	1.0676190476190477	20	-1.4671428571428573	1.4671428571428573	27	0.7	500	28
c1	experiments/setups/experiment_1.xml	Control	experiments/mazes/M2.xml	2	0.08	-1.0676190476190477	1.0676190476190477	20	-1.4671428571428573	1.4671428571428573	27	0.7	500	29
c1	experiments/setups/experiment_1.xml	Control	experiments/mazes/M2.xml	2	0.08	-1.0676190476190477	1.0676190476190477	20	-1.4671428571428573	1.4671428571428573	27	0.7	500	30
c1	experiments/setups/experiment_1.xml	Control	experiments/mazes/M2.xml	2	0.08	-1.0676190476190477	1.0676190476190477	20	-1.4671428571428573	1.4671428571428573	27	0.7	500	31
c1	experiments/setups/experiment_1.xml	Control	experiments/mazes/M2.xml	2	0.08	-1.0676190476190477	1.0676190476190477	20	-1.4671428571428573	1.4671428571428573	27	0.7	500	32
c1	experiments/setups/experiment_1.xml	Control	experiments/mazes/M2.xml	2	0.08	-1.0676190476190477	1.0676190476190477	20	-1.4671428571428573	1.4671428571428573	27	0.7	500	33
c1	experiments/setups/experiment_1.xml	Control	experiments/mazes/M2.xml	2	0.08	-1.0676190476190477	1.0676190476190477	20	-1.4671428571428573	1.4671428571428573	27	0.7	500	34
c1	experiments/setups/experiment_1.xml	Control	experiments/mazes/M2.xml	2	0.08	-1.0676190476190477	1.0676190476190477	20	-1.4671428571428573	1.4671428571428573	27	0.7	500	35
c1	experiments/setups/experiment_1.xml	Control	experiments/mazes/M2.xml	2	0.08	-1.0676190476190477	1.0676190476190477	20	-1.4671428571428573	1.4671428571428573	27	0.7	500	36
c1	experiments/setups/experiment_1.xml	Control	experiments/mazes/M2.xml	2	0.08	-1.0676190476190477	1.0676190476190477	20	-1.4671428571428573	1.4671428571428573	27	0.7	500	37
c1	experiments/setups/experiment_1.xml	Control	experiments/mazes/M2.xml	2	0.08	-1.0676190476190477	1.0676190476190477	20	-1.4671428571428573	1.4671428571428573	27	0.7	500	38
c1	experiments/setups/experiment_1.xml	Control	experiments/mazes/M2.xml	2	0.08	-1.0676190476190477	1.0676190476190477	20	-1.4671428571428573	1.4671428571428573	27	0.7	500	39
c1	experiments/setups/experiment_1.xml	Control	experiments/mazes/M2.xml	2	0.08	-1.0676190476190477	1.0676190476190477	20	-1.4671428571428573	1.4671428571428573	27	0.7	500	40
c1	experiments/setups/experiment_1.xml	Control	experiments/mazes/M2.xml	2	0.08	-1.0676190476190477	1.0676190476190477	20	-1.4671428571428573	1.4671428571428573	27	0.7	500	41
c1	experiments/setups/experiment_1.xml	Control	experiments/mazes/M2.xml	2	0.08	-1.0676190476190477	1.0676190476190477	20	-1.4671428571428573	1.4671428571428573	27	0.7	500	42
c1	experiments/setups/experiment_1.xml	Control	experiments/mazes/M2.xml	2	0.08	-1.0676190476190477	1.0676190476190477	20	-1.4671428571428573	1.4671428571428573	27	0.7	500	43
c1	experiments/setups/experiment_1.xml	Control	experiments/mazes/M2.xml	2	0.08	-1.0676190476190477	1.0676190476190477	20	-1.4671428571428573	1.4671428571428573	27	0.7	500	44
c1	experiments/setups/experiment_1.xml	Control	experiments/mazes/M2.xml	2	0.08	-1.0676190476190477	1.0676190476190477	20	-1.4671428571428573	1.4671428571428573	27	0.7	500	45
c1	experiments/setups/experiment_1.xml	Control	experiments/mazes/M2.xml	2	0.08	-1.0676190476190477	1.0676190476190477	20	-1.4671428571428573	1.4671428571428573	27	0.7	500	46
c1	experiments/setups/experiment_1.xml	Control	experiments/mazes/M2.xml	2	0.08	-1.0676190476190477	1.0676190476190477	20	-1.4671428571428573	1.4671428571428573	27	0.7	500	47
c1	experiments/setups/experiment_1.xml	Control	experiments/mazes/M2.xml	2	0.08	-1.0676190476190477	1.0676190476190477	20	-1.4671428571428573	1.4671428571428573	27	0.7	500	48
c1	experiments/setups/experiment_1.xml	Control	experiments/mazes/M2.xml	2	0.08	-1.0676190476190477	1.0676190476190477	20	-1.4671428571428573	1.4671428571428573	27	0.7	500	49
c1	experiments/setups/experiment_1.xml	Control	experiments/mazes/M2.xml	2	0.08	-1.0676190476190477	1.0676190476190477	20	-1.4671428571428573	1.4671428571428573	27	0.7	500	50
c1	experiments/setups/experiment_1.xml	Control	experiments/mazes/M2.xml	2	0.08	-1.0676190476190477	1.0676190476190477	20	-1.4671428571428573	1.4671428571428573	27	0.7	500	51
c1	experiments/setups/experiment_1.xml	Control	experiments/mazes/M2.xml	2	0.08	-1.0676190476190477	1.0676190476190477	20	-1.4671428571428573	1.4671428571428573	27	0.7	500	52
c1	experiments/setups/experiment_1.xml	Control	experiments/mazes/M2.xml	2	0.08	-1.0676190476190477	1.0676190476190477	20	-1.4671428571428573	1.4671428571428573	27	0.7	500	53
c1	experiments/setups/experiment_1.xml	Control	experiments/mazes/M2.xml	2	0.08	-1.0676190476190477	1.0676190476190477	20	-1.4671428571428573	1.4671428571428573	27	0.7	500	54
c1	experiments/setups/experiment_1.xml	Control	experiments/mazes/M2.xml	2	0.08	-1.0676190476190477	1.0676190476190477	20	-1.4671428571428573	1.4671428571428573	27	0.7	500	55
c1	experiments/setups/experiment_1.xml	Control	experiments/mazes/M2.xml	2	0.08	-1.0676190476190477	1.0676190476190477	20	-1.4671428571428573	1.4671428571428573	27	0.7	500	56
c1	experiments/setups/experiment_1.xml	Control	experiments/mazes/M2.xml	2	0.08	-1.0676190476190477	1.0676190476190477	20	-1.4671428571428573	1.4671428571428573	27	0.7	500	57
c1	experiments/setups/experiment_1.xml	Control	experiments/mazes/M2.xml	2	0.08	-1.0676190476190477	1.0676190476190477	20	-1.4671428571428573	1.4671428571428573	27	0.7	500	58
c1	experiments/setups/experiment_1.xml	Control	experiments/mazes/M2.xml	2	0.08	-1.0676190476190477	1.0676190476190477	20	-1.4671428571428573	1.4671428571428573	27	0.7	500	59
c1	experiments/setups/experiment_1.xml	Control	experiments/mazes/M2.xml	2	0.08	-1.0676190476190477	1.0676190476190477	20	-1.4671428571428573	1.4671428571428573	27	0.7	500	60
c1	experiments/setups/experiment_1.xml	Control	experiments/mazes/M2.xml	2	0.08	-1.0676190476190477	1.0676190476190477	20	-1.4671428571428573	1.4671428571428573	27	0.7	500	61
c1	experiments/setups/experiment_1.xml	Control	experiments/mazes/M2.xml	2	0.08	-1.0676190476190477	1.0676190476190477	20	-1.4671428571428573	1.4671428571428573	27	0.7	500	62
