config	experiment	group	mazeFile	numEpisodes	numStartingPositions	pc_files	independent_pcs	pc_modulation_method	pc_modulation_distance	pc_generation_radii	pc_generation_method	pc_generation_threshold	pc_generation_active_layers_only	pc_activate_only_visible	save_pcs	traces	run_id
c59	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.2	false	true	true	0	7
c59	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.2	false	true	true	0	8
c59	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.2	false	true	true	0	9
c59	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.2	false	true	true	0	10
c59	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.2	false	true	true	0	11
c59	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.2	false	true	true	0	12
c59	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.2	false	true	true	0	13
c59	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.2	false	true	true	0	14
c59	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.2	false	true	true	0	15
c59	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.2	false	true	true	0	16
c59	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.2	false	true	true	0	17
c59	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.2	false	true	true	0	18
c59	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.2	false	true	true	0	19
c60	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.3	false	true	true	0	0
c60	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.3	false	true	true	0	1
c60	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.3	false	true	true	0	2
c60	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.3	false	true	true	0	3
c60	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.3	false	true	true	0	4
c60	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.3	false	true	true	0	5
c60	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.3	false	true	true	0	6
c60	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.3	false	true	true	0	7
c60	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.3	false	true	true	0	8
c60	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.3	false	true	true	0	9
c60	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.3	false	true	true	0	10
c60	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.3	false	true	true	0	11
c60	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.3	false	true	true	0	12
c60	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.3	false	true	true	0	13
c60	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.3	false	true	true	0	14
c60	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.3	false	true	true	0	15
c60	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.3	false	true	true	0	16
c60	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.3	false	true	true	0	17
c60	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.3	false	true	true	0	18
c60	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.3	false	true	true	0	19
c61	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.4	false	true	true	0	0
c61	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.4	false	true	true	0	1
c61	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.4	false	true	true	0	2
c61	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.4	false	true	true	0	3
c61	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.4	false	true	true	0	4
c61	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.4	false	true	true	0	5
c61	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.4	false	true	true	0	6
c61	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.4	false	true	true	0	7
c61	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.4	false	true	true	0	8
c61	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.4	false	true	true	0	9
c61	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.4	false	true	true	0	10
c61	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.4	false	true	true	0	11
c61	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.4	false	true	true	0	12
c61	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.4	false	true	true	0	13
c61	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.4	false	true	true	0	14
c61	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.4	false	true	true	0	15
c61	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.4	false	true	true	0	16
c61	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.4	false	true	true	0	17
c61	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.4	false	true	true	0	18
c61	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.4	false	true	true	0	19
c62	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.5	false	true	true	0	0
c62	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.5	false	true	true	0	1
c62	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.5	false	true	true	0	2
c62	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.5	false	true	true	0	3
c62	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.5	false	true	true	0	4
c62	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.5	false	true	true	0	5
c62	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.5	false	true	true	0	6
c62	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.5	false	true	true	0	7
c62	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.5	false	true	true	0	8
c62	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.5	false	true	true	0	9
c62	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.5	false	true	true	0	10
c62	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.5	false	true	true	0	11
c62	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.5	false	true	true	0	12
c62	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.5	false	true	true	0	13
c62	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.5	false	true	true	0	14
c62	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.5	false	true	true	0	15
c62	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.5	false	true	true	0	16
c62	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.5	false	true	true	0	17
c62	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.5	false	true	true	0	18
c62	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.5	false	true	true	0	19
c63	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.6	false	true	true	0	0
c63	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.6	false	true	true	0	1
c63	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.6	false	true	true	0	2
c63	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.6	false	true	true	0	3
c63	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.6	false	true	true	0	4
c63	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.6	false	true	true	0	5
c63	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.6	false	true	true	0	6
c63	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.6	false	true	true	0	7
c63	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.6	false	true	true	0	8
c63	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.6	false	true	true	0	9
c63	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.6	false	true	true	0	10
c63	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.6	false	true	true	0	11
c63	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.6	false	true	true	0	12
c63	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.6	false	true	true	0	13
c63	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.6	false	true	true	0	14
c63	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.6	false	true	true	0	15
c63	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.6	false	true	true	0	16
c63	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.6	false	true	true	0	17
c63	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.6	false	true	true	0	18
c63	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.6	false	true	true	0	19
c64	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.7	false	true	true	0	0
c64	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.7	false	true	true	0	1
c64	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.7	false	true	true	0	2
c64	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.7	false	true	true	0	3
c64	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.7	false	true	true	0	4
c64	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.7	false	true	true	0	5
c64	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.7	false	true	true	0	6
c64	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.7	false	true	true	0	7
c64	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.7	false	true	true	0	8
c64	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.7	false	true	true	0	9
c64	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.7	false	true	true	0	10
c64	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.7	false	true	true	0	11
c64	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.7	false	true	true	0	12
c64	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.7	false	true	true	0	13
c64	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.7	false	true	true	0	14
c64	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.7	false	true	true	0	15
c64	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.7	false	true	true	0	16
c64	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.7	false	true	true	0	17
c64	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.7	false	true	true	0	18
c64	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.7	false	true	true	0	19
c65	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.8	false	true	true	0	0
c65	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.8	false	true	true	0	1
c65	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.8	false	true	true	0	2
c65	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.8	false	true	true	0	3
c65	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.8	false	true	true	0	4
c65	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.8	false	true	true	0	5
c65	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.8	false	true	true	0	6
c65	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.8	false	true	true	0	7
c65	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.8	false	true	true	0	8
c65	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.8	false	true	true	0	9
c65	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.8	false	true	true	0	10
c65	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.8	false	true	true	0	11
c65	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.8	false	true	true	0	12
c65	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.8	false	true	true	0	13
c65	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.8	false	true	true	0	14
c65	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.8	false	true	true	0	15
c65	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.8	false	true	true	0	16
c65	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.8	false	true	true	0	17
c65	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.8	false	true	true	0	18
c65	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.24	layer	0.8	false	true	true	0	19
c66	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.4	layer	0.001	false	true	true	0	0
c66	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.4	layer	0.001	false	true	true	0	1
c66	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.4	layer	0.001	false	true	true	0	2
c66	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.4	layer	0.001	false	true	true	0	3
c66	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.4	layer	0.001	false	true	true	0	4
c66	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.4	layer	0.001	false	true	true	0	5
c66	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.4	layer	0.001	false	true	true	0	6
c66	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.4	layer	0.001	false	true	true	0	7
c66	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.4	layer	0.001	false	true	true	0	8
c66	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.4	layer	0.001	false	true	true	0	9
c66	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.4	layer	0.001	false	true	true	0	10
c66	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.4	layer	0.001	false	true	true	0	11
c66	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.4	layer	0.001	false	true	true	0	12
c66	experiments/setups/experiment_1.xml	g1	experiments/mazes/generative_experiments/M1.xml	66000	22	experiments/pc_layers/empty.csv	false	none	subgoal	0.4	layer	0.001	false	true	true	0	13
