config	experiment	group	mazeFile	numStartingPositions	pcSizes	minX	maxX	numX	minY	maxY	numY	traces	numEpisodes
c75	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.44,0.16,0.16	-0.924,-0.11000000000000001,0.2599999999999999	0.924,0.31000000000000005,0.89	4,3,4	-1.3857142857142857,0.9786666666666666,-0.33199999999999996	1.3857142857142857,1.4213333333333333,0.33199999999999996	6,3,4	0.5,0.5,0.5	70000
c76	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.44,0.16,0.16	-0.924,-0.11000000000000001,0.2599999999999999	0.924,0.31000000000000005,0.89	4,3,4	-1.3857142857142857,0.9786666666666666,-0.33199999999999996	1.3857142857142857,1.4213333333333333,0.33199999999999996	6,3,4	0.6,0.6,0.6	70000
c77	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.44,0.16,0.16	-0.924,-0.11000000000000001,0.2599999999999999	0.924,0.31000000000000005,0.89	4,3,4	-1.3857142857142857,0.9786666666666666,-0.33199999999999996	1.3857142857142857,1.4213333333333333,0.33199999999999996	6,3,4	0.7,0.7,0.7	70000
c78	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.44,0.16,0.16	-0.924,-0.11000000000000001,0.2599999999999999	0.924,0.31000000000000005,0.89	4,3,4	-1.3857142857142857,0.9786666666666666,-0.33199999999999996	1.3857142857142857,1.4213333333333333,0.33199999999999996	6,3,4	0.8,0.8,0.8	70000
c79	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.44,0.16,0.16	-0.924,-0.11000000000000001,0.2599999999999999	0.924,0.31000000000000005,0.89	4,3,4	-1.3857142857142857,0.9786666666666666,-0.33199999999999996	1.3857142857142857,1.4213333333333333,0.33199999999999996	6,3,4	0.9,0.9,0.9	70000
c80	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.48,0.16,0.16	-0.9480000000000001,-0.11000000000000001,0.2599999999999999	0.9480000000000001,0.31000000000000005,0.89	4,3,4	-1.4142857142857141,0.9786666666666666,-0.33199999999999996	1.4142857142857141,1.4213333333333333,0.33199999999999996	6,3,4	0.0,0.0,0.0	70000
c81	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.48,0.16,0.16	-0.9480000000000001,-0.11000000000000001,0.2599999999999999	0.9480000000000001,0.31000000000000005,0.89	4,3,4	-1.4142857142857141,0.9786666666666666,-0.33199999999999996	1.4142857142857141,1.4213333333333333,0.33199999999999996	6,3,4	0.1,0.1,0.1	70000
c82	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.48,0.16,0.16	-0.9480000000000001,-0.11000000000000001,0.2599999999999999	0.9480000000000001,0.31000000000000005,0.89	4,3,4	-1.4142857142857141,0.9786666666666666,-0.33199999999999996	1.4142857142857141,1.4213333333333333,0.33199999999999996	6,3,4	0.2,0.2,0.2	70000
c83	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.48,0.16,0.16	-0.9480000000000001,-0.11000000000000001,0.2599999999999999	0.9480000000000001,0.31000000000000005,0.89	4,3,4	-1.4142857142857141,0.9786666666666666,-0.33199999999999996	1.4142857142857141,1.4213333333333333,0.33199999999999996	6,3,4	0.3,0.3,0.3	70000
c84	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.48,0.16,0.16	-0.9480000000000001,-0.11000000000000001,0.2599999999999999	0.9480000000000001,0.31000000000000005,0.89	4,3,4	-1.4142857142857141,0.9786666666666666,-0.33199999999999996	1.4142857142857141,1.4213333333333333,0.33199999999999996	6,3,4	0.4,0.4,0.4	70000
c85	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.48,0.16,0.16	-0.9480000000000001,-0.11000000000000001,0.2599999999999999	0.9480000000000001,0.31000000000000005,0.89	4,3,4	-1.4142857142857141,0.9786666666666666,-0.33199999999999996	1.4142857142857141,1.4213333333333333,0.33199999999999996	6,3,4	0.5,0.5,0.5	70000
c86	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.48,0.16,0.16	-0.9480000000000001,-0.11000000000000001,0.2599999999999999	0.9480000000000001,0.31000000000000005,0.89	4,3,4	-1.4142857142857141,0.9786666666666666,-0.33199999999999996	1.4142857142857141,1.4213333333333333,0.33199999999999996	6,3,4	0.6,0.6,0.6	70000
c87	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.48,0.16,0.16	-0.9480000000000001,-0.11000000000000001,0.2599999999999999	0.9480000000000001,0.31000000000000005,0.89	4,3,4	-1.4142857142857141,0.9786666666666666,-0.33199999999999996	1.4142857142857141,1.4213333333333333,0.33199999999999996	6,3,4	0.7,0.7,0.7	70000
c88	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.48,0.16,0.16	-0.9480000000000001,-0.11000000000000001,0.2599999999999999	0.9480000000000001,0.31000000000000005,0.89	4,3,4	-1.4142857142857141,0.9786666666666666,-0.33199999999999996	1.4142857142857141,1.4213333333333333,0.33199999999999996	6,3,4	0.8,0.8,0.8	70000
c89	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.48,0.16,0.16	-0.9480000000000001,-0.11000000000000001,0.2599999999999999	0.9480000000000001,0.31000000000000005,0.89	4,3,4	-1.4142857142857141,0.9786666666666666,-0.33199999999999996	1.4142857142857141,1.4213333333333333,0.33199999999999996	6,3,4	0.9,0.9,0.9	70000
c90	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.52,0.16,0.16	-0.972,-0.11000000000000001,0.2599999999999999	0.9720000000000001,0.31000000000000005,0.89	4,3,4	-1.4428571428571428,0.9786666666666666,-0.33199999999999996	1.4428571428571428,1.4213333333333333,0.33199999999999996	6,3,4	0.0,0.0,0.0	70000
c91	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.52,0.16,0.16	-0.972,-0.11000000000000001,0.2599999999999999	0.9720000000000001,0.31000000000000005,0.89	4,3,4	-1.4428571428571428,0.9786666666666666,-0.33199999999999996	1.4428571428571428,1.4213333333333333,0.33199999999999996	6,3,4	0.1,0.1,0.1	70000
c92	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.52,0.16,0.16	-0.972,-0.11000000000000001,0.2599999999999999	0.9720000000000001,0.31000000000000005,0.89	4,3,4	-1.4428571428571428,0.9786666666666666,-0.33199999999999996	1.4428571428571428,1.4213333333333333,0.33199999999999996	6,3,4	0.2,0.2,0.2	70000
c93	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.52,0.16,0.16	-0.972,-0.11000000000000001,0.2599999999999999	0.9720000000000001,0.31000000000000005,0.89	4,3,4	-1.4428571428571428,0.9786666666666666,-0.33199999999999996	1.4428571428571428,1.4213333333333333,0.33199999999999996	6,3,4	0.3,0.3,0.3	70000
c94	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.52,0.16,0.16	-0.972,-0.11000000000000001,0.2599999999999999	0.9720000000000001,0.31000000000000005,0.89	4,3,4	-1.4428571428571428,0.9786666666666666,-0.33199999999999996	1.4428571428571428,1.4213333333333333,0.33199999999999996	6,3,4	0.4,0.4,0.4	70000
c95	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.52,0.16,0.16	-0.972,-0.11000000000000001,0.2599999999999999	0.9720000000000001,0.31000000000000005,0.89	4,3,4	-1.4428571428571428,0.9786666666666666,-0.33199999999999996	1.4428571428571428,1.4213333333333333,0.33199999999999996	6,3,4	0.5,0.5,0.5	70000
c96	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.52,0.16,0.16	-0.972,-0.11000000000000001,0.2599999999999999	0.9720000000000001,0.31000000000000005,0.89	4,3,4	-1.4428571428571428,0.9786666666666666,-0.33199999999999996	1.4428571428571428,1.4213333333333333,0.33199999999999996	6,3,4	0.6,0.6,0.6	70000
c97	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.52,0.16,0.16	-0.972,-0.11000000000000001,0.2599999999999999	0.9720000000000001,0.31000000000000005,0.89	4,3,4	-1.4428571428571428,0.9786666666666666,-0.33199999999999996	1.4428571428571428,1.4213333333333333,0.33199999999999996	6,3,4	0.7,0.7,0.7	70000
c98	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.52,0.16,0.16	-0.972,-0.11000000000000001,0.2599999999999999	0.9720000000000001,0.31000000000000005,0.89	4,3,4	-1.4428571428571428,0.9786666666666666,-0.33199999999999996	1.4428571428571428,1.4213333333333333,0.33199999999999996	6,3,4	0.8,0.8,0.8	70000
c99	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.52,0.16,0.16	-0.972,-0.11000000000000001,0.2599999999999999	0.9720000000000001,0.31000000000000005,0.89	4,3,4	-1.4428571428571428,0.9786666666666666,-0.33199999999999996	1.4428571428571428,1.4213333333333333,0.33199999999999996	6,3,4	0.9,0.9,0.9	70000
c100	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.56,0.16,0.16	-0.9960000000000001,-0.11000000000000001,0.2599999999999999	0.9960000000000001,0.31000000000000005,0.89	4,3,4	-1.4714285714285715,0.9786666666666666,-0.33199999999999996	1.4714285714285715,1.4213333333333333,0.33199999999999996	6,3,4	0.0,0.0,0.0	70000
c101	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.56,0.16,0.16	-0.9960000000000001,-0.11000000000000001,0.2599999999999999	0.9960000000000001,0.31000000000000005,0.89	4,3,4	-1.4714285714285715,0.9786666666666666,-0.33199999999999996	1.4714285714285715,1.4213333333333333,0.33199999999999996	6,3,4	0.1,0.1,0.1	70000
c102	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.56,0.16,0.16	-0.9960000000000001,-0.11000000000000001,0.2599999999999999	0.9960000000000001,0.31000000000000005,0.89	4,3,4	-1.4714285714285715,0.9786666666666666,-0.33199999999999996	1.4714285714285715,1.4213333333333333,0.33199999999999996	6,3,4	0.2,0.2,0.2	70000
c103	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.56,0.16,0.16	-0.9960000000000001,-0.11000000000000001,0.2599999999999999	0.9960000000000001,0.31000000000000005,0.89	4,3,4	-1.4714285714285715,0.9786666666666666,-0.33199999999999996	1.4714285714285715,1.4213333333333333,0.33199999999999996	6,3,4	0.3,0.3,0.3	70000
c104	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.56,0.16,0.16	-0.9960000000000001,-0.11000000000000001,0.2599999999999999	0.9960000000000001,0.31000000000000005,0.89	4,3,4	-1.4714285714285715,0.9786666666666666,-0.33199999999999996	1.4714285714285715,1.4213333333333333,0.33199999999999996	6,3,4	0.4,0.4,0.4	70000
c105	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.56,0.16,0.16	-0.9960000000000001,-0.11000000000000001,0.2599999999999999	0.9960000000000001,0.31000000000000005,0.89	4,3,4	-1.4714285714285715,0.9786666666666666,-0.33199999999999996	1.4714285714285715,1.4213333333333333,0.33199999999999996	6,3,4	0.5,0.5,0.5	70000
c106	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.56,0.16,0.16	-0.9960000000000001,-0.11000000000000001,0.2599999999999999	0.9960000000000001,0.31000000000000005,0.89	4,3,4	-1.4714285714285715,0.9786666666666666,-0.33199999999999996	1.4714285714285715,1.4213333333333333,0.33199999999999996	6,3,4	0.6,0.6,0.6	70000
c107	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.56,0.16,0.16	-0.9960000000000001,-0.11000000000000001,0.2599999999999999	0.9960000000000001,0.31000000000000005,0.89	4,3,4	-1.4714285714285715,0.9786666666666666,-0.33199999999999996	1.4714285714285715,1.4213333333333333,0.33199999999999996	6,3,4	0.7,0.7,0.7	70000
c108	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.56,0.16,0.16	-0.9960000000000001,-0.11000000000000001,0.2599999999999999	0.9960000000000001,0.31000000000000005,0.89	4,3,4	-1.4714285714285715,0.9786666666666666,-0.33199999999999996	1.4714285714285715,1.4213333333333333,0.33199999999999996	6,3,4	0.8,0.8,0.8	70000
c109	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.56,0.16,0.16	-0.9960000000000001,-0.11000000000000001,0.2599999999999999	0.9960000000000001,0.31000000000000005,0.89	4,3,4	-1.4714285714285715,0.9786666666666666,-0.33199999999999996	1.4714285714285715,1.4213333333333333,0.33199999999999996	6,3,4	0.9,0.9,0.9	70000
