config	experiment	group	mazeFile	numStartingPositions	pc_files	traces	numEpisodes	numObstacles	run_id
c13	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M203.xml	4	experiments/pc_layers/u08.csv	0.8	40000	20	14
c13	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M203.xml	4	experiments/pc_layers/u08.csv	0.8	40000	20	15
c13	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M203.xml	4	experiments/pc_layers/u08.csv	0.8	40000	20	16
c13	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M203.xml	4	experiments/pc_layers/u08.csv	0.8	40000	20	17
c13	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M203.xml	4	experiments/pc_layers/u08.csv	0.8	40000	20	18
c13	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M203.xml	4	experiments/pc_layers/u08.csv	0.8	40000	20	19
c13	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M203.xml	4	experiments/pc_layers/u08.csv	0.8	40000	20	20
c13	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M203.xml	4	experiments/pc_layers/u08.csv	0.8	40000	20	21
c13	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M203.xml	4	experiments/pc_layers/u08.csv	0.8	40000	20	22
c13	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M203.xml	4	experiments/pc_layers/u08.csv	0.8	40000	20	23
c13	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M203.xml	4	experiments/pc_layers/u08.csv	0.8	40000	20	24
c13	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M203.xml	4	experiments/pc_layers/u08.csv	0.8	40000	20	25
c13	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M203.xml	4	experiments/pc_layers/u08.csv	0.8	40000	20	26
c13	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M203.xml	4	experiments/pc_layers/u08.csv	0.8	40000	20	27
c13	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M203.xml	4	experiments/pc_layers/u08.csv	0.8	40000	20	28
c13	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M203.xml	4	experiments/pc_layers/u08.csv	0.8	40000	20	29
c13	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M203.xml	4	experiments/pc_layers/u08.csv	0.8	40000	20	30
c13	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M203.xml	4	experiments/pc_layers/u08.csv	0.8	40000	20	31
c13	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M203.xml	4	experiments/pc_layers/u08.csv	0.8	40000	20	32
c13	experiments/setups/experiment_1.xml	g1	experiments/mazes/obstacles/M203.xml	4	experiments/pc_layers/u08.csv	0.8	40000	20	33
