config	experiment	group	mazeFile	numStartingPositions	pcSizes	minX	maxX	numX	minY	maxY	numY	traces	numEpisodes	run_id
c12	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.2,0.16	-1.04,-0.11000000000000001	1.04,0.31000000000000005	9,3	-1.4384615384615385,0.9786666666666666	1.4384615384615385,1.4213333333333333	12,3	0.7,0.7	70000	16
c12	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.2,0.16	-1.04,-0.11000000000000001	1.04,0.31000000000000005	9,3	-1.4384615384615385,0.9786666666666666	1.4384615384615385,1.4213333333333333	12,3	0.7,0.7	70000	17
c12	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.2,0.16	-1.04,-0.11000000000000001	1.04,0.31000000000000005	9,3	-1.4384615384615385,0.9786666666666666	1.4384615384615385,1.4213333333333333	12,3	0.7,0.7	70000	18
c12	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.2,0.16	-1.04,-0.11000000000000001	1.04,0.31000000000000005	9,3	-1.4384615384615385,0.9786666666666666	1.4384615384615385,1.4213333333333333	12,3	0.7,0.7	70000	19
c12	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.2,0.16	-1.04,-0.11000000000000001	1.04,0.31000000000000005	9,3	-1.4384615384615385,0.9786666666666666	1.4384615384615385,1.4213333333333333	12,3	0.7,0.7	70000	20
c12	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.2,0.16	-1.04,-0.11000000000000001	1.04,0.31000000000000005	9,3	-1.4384615384615385,0.9786666666666666	1.4384615384615385,1.4213333333333333	12,3	0.7,0.7	70000	21
c12	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.2,0.16	-1.04,-0.11000000000000001	1.04,0.31000000000000005	9,3	-1.4384615384615385,0.9786666666666666	1.4384615384615385,1.4213333333333333	12,3	0.7,0.7	70000	22
c12	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.2,0.16	-1.04,-0.11000000000000001	1.04,0.31000000000000005	9,3	-1.4384615384615385,0.9786666666666666	1.4384615384615385,1.4213333333333333	12,3	0.7,0.7	70000	23
c12	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.2,0.16	-1.04,-0.11000000000000001	1.04,0.31000000000000005	9,3	-1.4384615384615385,0.9786666666666666	1.4384615384615385,1.4213333333333333	12,3	0.7,0.7	70000	24
c13	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.24,0.16	-1.0050000000000001,-0.11000000000000001	1.0050000000000001,0.31000000000000005	7,3	-1.392,0.9786666666666666	1.392,1.4213333333333333	9,3	0.7,0.7	70000	0
c13	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.24,0.16	-1.0050000000000001,-0.11000000000000001	1.0050000000000001,0.31000000000000005	7,3	-1.392,0.9786666666666666	1.392,1.4213333333333333	9,3	0.7,0.7	70000	1
c13	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.24,0.16	-1.0050000000000001,-0.11000000000000001	1.0050000000000001,0.31000000000000005	7,3	-1.392,0.9786666666666666	1.392,1.4213333333333333	9,3	0.7,0.7	70000	2
c13	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.24,0.16	-1.0050000000000001,-0.11000000000000001	1.0050000000000001,0.31000000000000005	7,3	-1.392,0.9786666666666666	1.392,1.4213333333333333	9,3	0.7,0.7	70000	3
c13	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.24,0.16	-1.0050000000000001,-0.11000000000000001	1.0050000000000001,0.31000000000000005	7,3	-1.392,0.9786666666666666	1.392,1.4213333333333333	9,3	0.7,0.7	70000	4
c13	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.24,0.16	-1.0050000000000001,-0.11000000000000001	1.0050000000000001,0.31000000000000005	7,3	-1.392,0.9786666666666666	1.392,1.4213333333333333	9,3	0.7,0.7	70000	5
c13	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.24,0.16	-1.0050000000000001,-0.11000000000000001	1.0050000000000001,0.31000000000000005	7,3	-1.392,0.9786666666666666	1.392,1.4213333333333333	9,3	0.7,0.7	70000	6
c13	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.24,0.16	-1.0050000000000001,-0.11000000000000001	1.0050000000000001,0.31000000000000005	7,3	-1.392,0.9786666666666666	1.392,1.4213333333333333	9,3	0.7,0.7	70000	7
c13	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.24,0.16	-1.0050000000000001,-0.11000000000000001	1.0050000000000001,0.31000000000000005	7,3	-1.392,0.9786666666666666	1.392,1.4213333333333333	9,3	0.7,0.7	70000	8
c13	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.24,0.16	-1.0050000000000001,-0.11000000000000001	1.0050000000000001,0.31000000000000005	7,3	-1.392,0.9786666666666666	1.392,1.4213333333333333	9,3	0.7,0.7	70000	9
c13	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.24,0.16	-1.0050000000000001,-0.11000000000000001	1.0050000000000001,0.31000000000000005	7,3	-1.392,0.9786666666666666	1.392,1.4213333333333333	9,3	0.7,0.7	70000	10
c13	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.24,0.16	-1.0050000000000001,-0.11000000000000001	1.0050000000000001,0.31000000000000005	7,3	-1.392,0.9786666666666666	1.392,1.4213333333333333	9,3	0.7,0.7	70000	11
c13	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.24,0.16	-1.0050000000000001,-0.11000000000000001	1.0050000000000001,0.31000000000000005	7,3	-1.392,0.9786666666666666	1.392,1.4213333333333333	9,3	0.7,0.7	70000	12
c13	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.24,0.16	-1.0050000000000001,-0.11000000000000001	1.0050000000000001,0.31000000000000005	7,3	-1.392,0.9786666666666666	1.392,1.4213333333333333	9,3	0.7,0.7	70000	13
c13	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.24,0.16	-1.0050000000000001,-0.11000000000000001	1.0050000000000001,0.31000000000000005	7,3	-1.392,0.9786666666666666	1.392,1.4213333333333333	9,3	0.7,0.7	70000	14
c13	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.24,0.16	-1.0050000000000001,-0.11000000000000001	1.0050000000000001,0.31000000000000005	7,3	-1.392,0.9786666666666666	1.392,1.4213333333333333	9,3	0.7,0.7	70000	15
c13	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.24,0.16	-1.0050000000000001,-0.11000000000000001	1.0050000000000001,0.31000000000000005	7,3	-1.392,0.9786666666666666	1.392,1.4213333333333333	9,3	0.7,0.7	70000	16
c13	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.24,0.16	-1.0050000000000001,-0.11000000000000001	1.0050000000000001,0.31000000000000005	7,3	-1.392,0.9786666666666666	1.392,1.4213333333333333	9,3	0.7,0.7	70000	17
c13	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.24,0.16	-1.0050000000000001,-0.11000000000000001	1.0050000000000001,0.31000000000000005	7,3	-1.392,0.9786666666666666	1.392,1.4213333333333333	9,3	0.7,0.7	70000	18
c13	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.24,0.16	-1.0050000000000001,-0.11000000000000001	1.0050000000000001,0.31000000000000005	7,3	-1.392,0.9786666666666666	1.392,1.4213333333333333	9,3	0.7,0.7	70000	19
c13	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.24,0.16	-1.0050000000000001,-0.11000000000000001	1.0050000000000001,0.31000000000000005	7,3	-1.392,0.9786666666666666	1.392,1.4213333333333333	9,3	0.7,0.7	70000	20
c13	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.24,0.16	-1.0050000000000001,-0.11000000000000001	1.0050000000000001,0.31000000000000005	7,3	-1.392,0.9786666666666666	1.392,1.4213333333333333	9,3	0.7,0.7	70000	21
c13	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.24,0.16	-1.0050000000000001,-0.11000000000000001	1.0050000000000001,0.31000000000000005	7,3	-1.392,0.9786666666666666	1.392,1.4213333333333333	9,3	0.7,0.7	70000	22
c13	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.24,0.16	-1.0050000000000001,-0.11000000000000001	1.0050000000000001,0.31000000000000005	7,3	-1.392,0.9786666666666666	1.392,1.4213333333333333	9,3	0.7,0.7	70000	23
c13	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.24,0.16	-1.0050000000000001,-0.11000000000000001	1.0050000000000001,0.31000000000000005	7,3	-1.392,0.9786666666666666	1.392,1.4213333333333333	9,3	0.7,0.7	70000	24
c14	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.28,0.16	-0.9857142857142858,-0.11000000000000001	0.9857142857142858,0.31000000000000005	6,3	-1.3844444444444446,0.9786666666666666	1.3844444444444446,1.4213333333333333	8,3	0.7,0.7	70000	0
